x,y,z
-328,636,9970697774413214046617453867673847884374798106125423242594603145039107388424896764341825135667399591075412051456954771019132540822911038423622313024101120177434901871108600295494026372900300081112376232592792430340600975707367546745207626261892553440235739464116144675265733197064180135505694744329074377214222028844189435341884038227146823316324067083470716459385595462848600250081573148358599866500456563494657638688348996562537626135301431230246451847722459297425472234675357428955375542284102350391341141558207130499956722933483685683603674141038687281611207920160662947478234869620525030328117599465451719117337126364743462102758724455785347220102770548024465865466630528100838000826655333996068223831291575184426503737432272057402505493724218697318415536276266411622539074949267957055632316249992364553541880522573843692914925381935683453374012314135425917634778569852231806800082915762886617322654734097703827767359708078850754607761634526564576249040438855143850685091998436687216842548152737053632944371603214600367860917483160694288893479520577971576102045438381523059266277282197822664995610502472803052420332492263886405180232144560695020123770709135837450567626479588210786870859647593281595996994393297533350786946307305599219760820566337733679910480789950701908714641141485086142774563463222850968993495038543476121761977165279966157458100431819468019352702080255206944731040525689707549400031367076500032717779538816326031350418886995707560081855399937671326564008380134145545104981796326274528158872211085593513508866253985405596496748026836126504353425613344389332638253845129324237830714467908147970816635907727960288320174160598355374035219194308833899530243830500478678652547104326574601798441092635450631373381917516668337529957645437575838135799914165736308700
926,-150,277
361,-694,136
-401,-934,-55
-25,-600,39
-743,-81,-140
779,93,1171963849265444210417582587751248824708146148109809710033315342359111701761656602431435296049358716378517967896050409107202745103300944452206991034477139649315017364735008987336483133
648,355,214321299836096192891140805334061693235270011421030481706935350667951551587054079700577941427265924830443940445580373003286070659175352774137427979887693680343413038552202399821312849012018484350405607952469377697178895965276761436936077001042481240466302363200485530884374811603758974940005293315392678737553353809068757734056710765635172152093079953138280012126654195337589112030537503740819452281101251421979171353308131370814527515862218073811281961502403206919868417045974571190841175269297434872157152182905056633999403191399318163906786355877209551561179740954463576231903690001229336875974759773188435266104353304177087635716726799937673283155818778421056815672704380741847230485921970577340903779238788842334278728774280733253994393676481421619851511778098897603107309008072829845647368504743182006430557119892766250035740903263983699663454641316614847422299117152277858622255735099315643310547083
164,-991,87
435,-352,154
168,-478,88
-409,117,95004860435097989229708941819665817887892120917584441328573136765539820980884760365976845443245748097231609062975003765446819487499872399627778919419535148696839525356324145206813587444655592067071974951387989059168553028838788034239751187820
-345,515,38082281258619932284096859911981731771470447213837075155501088368028633781588276692659725839066068649163391575521701565047408112181778584484210400499577498042001320782141644698744792956422206867401541208852922366954188389524786201405853699884339776401956200388818794247840476330719209027623253306202944560056444268421054759520590831251485205508449428320848472982325667164466287710160021456876336146559498109615974581837809757922744608583677420130195245825462295449376976093369401305436504124065995855924154618258880541317467792702559124780289181383908343724653012327306136355748185620303032478981391938898031646974471099769934315789720102421961643967887254013052558231176453862976009645703153132093513557357108864305360302631595889482094987821758107651267764033720965403934207921801184146352296968260595741429013533698626923590507400129266302600668454877266087211436596374821046974456918965169636488833915740889874797304649716868336369578358716480207094431112163621827721036630201920522861283963804040622943153063152019690632659823723698636825480707582777665954452616917269756799793884062415942700081115656600869263433959753318294710742903619054206899778354992118699428942620538011680133009551719050911340158054448190530560130706731371518039658368459779951350504296182033229358646033201829440739519121402653232014034413534100411196388702580059933332654801933780941425311539205722510814666748046834
